SubjID,trial,block,file1,filedur,loadtime,status,response,option,rt
3622cb4ae41c14,31,3,sounds/type_0,569,5,OK,dype,<invalid>,497
3622cb4ae41c14,32,3,sounds/type_20,569,10,OK,dype,<invalid>,470
3622cb4ae41c14,33,3,sounds/type_20,569,15,OK,dype,<invalid>,514
3622cb4ae41c14,34,3,sounds/type_0,569,10,OK,dype,<invalid>,456
3622cb4ae41c14,35,3,sounds/type_60,568,20,OK,dype,<invalid>,593
3622cb4ae41c14,36,3,sounds/type_80,569,5,incorrect_response,dype,<invalid>,575
3622cb4ae41c14,37,3,sounds/type_20,569,5,OK,type,<invalid>,906
3622cb4ae41c14,38,3,sounds/type_40,570,10,OK,type,<invalid>,590
3622cb4ae41c14,39,3,sounds/type_0,569,10,OK,dype,<invalid>,635
3622cb4ae41c14,40,3,sounds/type_80,569,5,OK,type,<invalid>,461
3622cb4ae41c14,41,3,sounds/type_80,569,10,incorrect_response,dype,<invalid>,625
3622cb4ae41c14,42,3,sounds/type_60,568,10,OK,type,<invalid>,692
3622cb4ae41c14,43,3,sounds/type_40,570,5,OK,type,<invalid>,473
3622cb4ae41c14,44,3,sounds/type_40,570,15,OK,type,<invalid>,552
3622cb4ae41c14,45,3,sounds/type_60,568,10,OK,type,<invalid>,564
3622cb4ae41c14,46,3,sounds/type_60,568,5,OK,type,<invalid>,624
3622cb4ae41c14,47,3,sounds/type_40,570,15,OK,type,<invalid>,411
3622cb4ae41c14,48,3,sounds/type_80,569,15,OK,type,<invalid>,482
3622cb4ae41c14,49,3,sounds/type_60,568,10,OK,type,<invalid>,540
3622cb4ae41c14,0,3,sounds/dice_60,630,710,OK,tice,<invalid>,1206
3622cb4ae41c14,1,3,sounds/dice_40,630,520,OK,tice,<invalid>,758
3622cb4ae41c14,2,3,sounds/dice_20,630,720,OK,dice,<invalid>,696
3622cb4ae41c14,3,3,sounds/dice_20,630,15,OK,dice,<invalid>,613
3622cb4ae41c14,4,3,sounds/dice_0,630,540,incorrect_response,tice,<invalid>,609
3622cb4ae41c14,5,3,sounds/dice_60,630,10,OK,tice,<invalid>,811
3622cb4ae41c14,6,3,sounds/dice_40,630,5,OK,dice,<invalid>,728
3622cb4ae41c14,7,3,sounds/dice_80,630,530,OK,tice,<invalid>,794
3622cb4ae41c14,8,3,sounds/dice_0,630,10,OK,dice,<invalid>,854
3622cb4ae41c14,9,3,sounds/dice_20,630,10,OK,tice,<invalid>,635
3622cb4ae41c14,10,3,sounds/dice_0,630,5,incorrect_response,tice,<invalid>,590
3622cb4ae41c14,11,3,sounds/dice_0,630,10,incorrect_response,tice,<invalid>,1068
3622cb4ae41c14,12,3,sounds/dice_0,630,10,OK,dice,<invalid>,776
3622cb4ae41c14,13,3,sounds/dice_20,630,5,OK,dice,<invalid>,795
3622cb4ae41c14,14,3,sounds/dice_60,630,15,OK,tice,<invalid>,669
3622cb4ae41c14,15,3,sounds/dice_20,630,10,OK,tice,<invalid>,750
3622cb4ae41c14,16,3,sounds/dice_60,630,10,OK,dice,<invalid>,708
3622cb4ae41c14,17,3,sounds/dice_60,630,10,OK,tice,<invalid>,935
3622cb4ae41c14,18,3,sounds/dice_40,630,10,OK,dice,<invalid>,898
3622cb4ae41c14,19,3,sounds/dice_40,630,5,OK,dice,<invalid>,933
3622cb4ae41c14,20,3,sounds/dice_20,630,10,OK,tice,<invalid>,716
3622cb4ae41c14,21,3,sounds/dice_60,630,5,OK,tice,<invalid>,783
3622cb4ae41c14,22,3,sounds/dice_60,630,5,OK,tice,<invalid>,788
3622cb4ae41c14,23,3,sounds/dice_80,630,20,OK,tice,<invalid>,722
3622cb4ae41c14,24,3,sounds/dice_80,630,15,OK,tice,<invalid>,659
3622cb4ae41c14,25,3,sounds/dice_80,630,15,OK,tice,<invalid>,647
3622cb4ae41c14,26,3,sounds/dice_80,630,10,OK,tice,<invalid>,662
3622cb4ae41c14,27,3,sounds/dice_20,630,10,OK,tice,<invalid>,564
3622cb4ae41c14,28,3,sounds/dice_60,630,10,OK,tice,<invalid>,501
3622cb4ae41c14,29,3,sounds/dice_40,630,5,OK,tice,<invalid>,534
3622cb4ae41c14,30,3,sounds/dice_40,630,10,OK,tice,<invalid>,474
3622cb4ae41c14,31,3,sounds/dice_60,630,5,OK,tice,<invalid>,877
3622cb4ae41c14,32,3,sounds/dice_20,630,10,OK,tice,<invalid>,538
4622cb5bf78627,0,4,sounds/type_40,570,1110,slow_response,dype,<invalid>,4518
3622cb4ae41c14,33,3,sounds/dice_0,630,15,OK,dice,<invalid>,546
3622cb4ae41c14,34,3,sounds/dice_0,630,10,OK,dice,<invalid>,516
3622cb4ae41c14,35,3,sounds/dice_80,630,10,OK,tice,<invalid>,713
4622cb5bf78627,1,4,sounds/type_20,569,355,slow_response,dype,<invalid>,3697
3622cb4ae41c14,36,3,sounds/dice_80,630,10,incorrect_response,dice,<invalid>,669
4622cb5bf78627,2,4,sounds/type_80,569,475,incorrect_response,dype,<invalid>,2258
3622cb4ae41c14,37,3,sounds/dice_80,630,10,OK,tice,<invalid>,707
3622cb4ae41c14,38,3,sounds/dice_40,630,15,OK,tice,<invalid>,628
3622cb4ae41c14,39,3,sounds/dice_80,630,5,incorrect_response,dice,<invalid>,749
4622cb5bf78627,3,4,sounds/type_0,569,1100,OK,dype,<invalid>,2329
3622cb4ae41c14,40,3,sounds/dice_40,630,15,OK,tice,<invalid>,686
4622cb5bf78627,4,4,sounds/type_0,569,0,OK,dype,<invalid>,1877
3622cb4ae41c14,41,3,sounds/dice_20,630,10,OK,dice,<invalid>,728
3622cb4ae41c14,42,3,sounds/dice_60,630,10,OK,dice,<invalid>,630
4622cb5bf78627,5,4,sounds/type_40,570,0,OK,dype,<invalid>,1942
3622cb4ae41c14,43,3,sounds/dice_0,630,15,incorrect_response,tice,<invalid>,665
4622cb5bf78627,6,4,sounds/type_60,568,480,OK,dype,<invalid>,1795
3622cb4ae41c14,44,3,sounds/dice_0,630,10,incorrect_response,tice,<invalid>,763
4622cb5bf78627,7,4,sounds/type_60,568,0,OK,dype,<invalid>,1891
3622cb4ae41c14,45,3,sounds/dice_40,630,10,OK,dice,<invalid>,570
3622cb4ae41c14,46,3,sounds/dice_80,630,5,OK,tice,<invalid>,643
4622cb5bf78627,8,4,sounds/type_0,569,0,OK,dype,<invalid>,1719
3622cb4ae41c14,47,3,sounds/dice_0,630,5,OK,dice,<invalid>,601
4622cb5bf78627,9,4,sounds/type_0,569,0,OK,dype,<invalid>,1789
3622cb4ae41c14,48,3,sounds/dice_40,630,15,OK,dice,<invalid>,584
3622cb4ae41c14,49,3,sounds/dice_20,630,20,OK,tice,<invalid>,607
4622cb5bf78627,10,4,sounds/type_60,568,5,OK,dype,<invalid>,1740
4622cb5bf78627,11,4,sounds/type_20,569,5,OK,dype,<invalid>,1783
4622cb5bf78627,12,4,sounds/type_40,570,5,OK,dype,<invalid>,1949
4622cb5bf78627,13,4,sounds/type_80,569,5,incorrect_response,dype,<invalid>,1903
4622cb5bf78627,14,4,sounds/type_80,569,0,OK,type,<invalid>,1993
4622cb5bf78627,15,4,sounds/type_40,570,0,OK,type,<invalid>,1884
4622cb5bf78627,16,4,sounds/type_40,570,0,OK,type,<invalid>,1627
4622cb5bf78627,17,4,sounds/type_80,569,0,OK,type,<invalid>,1592
4622cb5bf78627,18,4,sounds/type_60,568,5,OK,type,<invalid>,1706
4622cb5bf78627,19,4,sounds/type_20,569,5,OK,type,<invalid>,1641
4622cb5bf78627,20,4,sounds/type_40,570,0,OK,type,<invalid>,1774
4622cb5bf78627,21,4,sounds/type_20,569,0,OK,type,<invalid>,1638
4622cb5bf78627,22,4,sounds/type_80,569,0,OK,type,<invalid>,1290
4622cb5bf78627,23,4,sounds/type_0,569,5,incorrect_response,type,<invalid>,761
4622cb5bf78627,24,4,sounds/type_0,569,0,OK,dype,<invalid>,983
4622cb5bf78627,25,4,sounds/type_20,569,0,OK,dype,<invalid>,1617
4622cb5bf78627,26,4,sounds/type_80,569,0,incorrect_response,dype,<invalid>,1192
4622cb5bf78627,27,4,sounds/type_0,569,5,incorrect_response,type,<invalid>,1469
4622cb5bf78627,28,4,sounds/type_40,570,5,OK,dype,<invalid>,1214
4622cb5bf78627,29,4,sounds/type_20,569,5,OK,dype,<invalid>,1672
4622cb5bf78627,30,4,sounds/type_20,569,0,OK,dype,<invalid>,1403
4622cb5bf78627,31,4,sounds/type_20,569,0,OK,dype,<invalid>,1693
4622cb5bf78627,32,4,sounds/type_80,569,5,incorrect_response,dype,<invalid>,1733
4622cb5bf78627,33,4,sounds/type_80,569,0,OK,type,<invalid>,1739
4622cb5bf78627,34,4,sounds/type_80,569,0,OK,type,<invalid>,1417
4622cb5bf78627,35,4,sounds/type_40,570,0,OK,type,<invalid>,1717
4622cb5bf78627,36,4,sounds/type_60,568,5,OK,type,<invalid>,1880
4622cb5bf78627,37,4,sounds/type_40,570,5,OK,type,<invalid>,1759
4622cb5bf78627,38,4,sounds/type_40,570,5,OK,type,<invalid>,1712
4622cb5bf78627,39,4,sounds/type_60,568,0,OK,type,<invalid>,1813
4622cb5bf78627,40,4,sounds/type_60,568,5,OK,type,<invalid>,1818
4622cb5bf78627,41,4,sounds/type_0,569,5,incorrect_response,type,<invalid>,1803
4622cb5bf78627,42,4,sounds/type_20,569,5,OK,dype,<invalid>,1773
4622cb5bf78627,43,4,sounds/type_80,569,5,incorrect_response,dype,<invalid>,1351
4622cb5bf78627,44,4,sounds/type_20,569,0,OK,dype,<invalid>,1720
4622cb5bf78627,45,4,sounds/type_60,568,0,OK,dype,<invalid>,1806
4622cb5bf78627,46,4,sounds/type_60,568,5,OK,dype,<invalid>,1776
4622cb5bf78627,47,4,sounds/type_60,568,5,OK,dype,<invalid>,1755
4622cb5bf78627,48,4,sounds/type_0,569,5,OK,dype,<invalid>,1724
4622cb5bf78627,49,4,sounds/type_0,569,0,OK,dype,<invalid>,1688
4622cb5bf78627,0,4,sounds/dice_0,630,1095,incorrect_response,tice,<invalid>,1986
4622cb5bf78627,1,4,sounds/dice_20,630,430,OK,dice,<invalid>,900
4622cb5bf78627,2,4,sounds/dice_20,630,5,OK,dice,<invalid>,1645
4622cb5bf78627,3,4,sounds/dice_60,630,475,OK,dice,<invalid>,1733
4622cb5bf78627,4,4,sounds/dice_80,630,485,incorrect_response,dice,<invalid>,1586
4622cb5bf78627,5,4,sounds/dice_60,630,0,OK,tice,<invalid>,1662
4622cb5bf78627,6,4,sounds/dice_80,630,0,OK,tice,<invalid>,1638
4622cb5bf78627,7,4,sounds/dice_40,630,485,OK,tice,<invalid>,1616
4622cb5bf78627,8,4,sounds/dice_60,630,0,OK,tice,<invalid>,1661
4622cb5bf78627,9,4,sounds/dice_80,630,0,OK,tice,<invalid>,1665
4622cb5bf78627,10,4,sounds/dice_40,630,5,OK,tice,<invalid>,1603
4622cb5bf78627,11,4,sounds/dice_0,630,5,incorrect_response,tice,<invalid>,1733
4622cb5bf78627,12,4,sounds/dice_60,630,0,OK,dice,<invalid>,1664
4622cb5bf78627,13,4,sounds/dice_0,630,0,OK,dice,<invalid>,1652
4622cb5bf78627,14,4,sounds/dice_0,630,0,OK,dice,<invalid>,1615
4622cb5bf78627,15,4,sounds/dice_80,630,0,incorrect_response,dice,<invalid>,1687
4622cb5bf78627,16,4,sounds/dice_60,630,5,OK,tice,<invalid>,1783
4622cb5bf78627,17,4,sounds/dice_60,630,0,OK,tice,<invalid>,1774
4622cb5bf78627,18,4,sounds/dice_0,630,0,OK,dice,<invalid>,1952
4622cb5bf78627,19,4,sounds/dice_60,630,5,OK,tice,<invalid>,2030
4622cb5bf78627,20,4,sounds/dice_40,630,5,OK,tice,<invalid>,1806
4622cb5bf78627,21,4,sounds/dice_40,630,0,OK,tice,<invalid>,1959
4622cb5bf78627,22,4,sounds/dice_40,630,5,OK,tice,<invalid>,1851
4622cb5bf78627,23,4,sounds/dice_20,630,5,OK,dice,<invalid>,1945
4622cb5bf78627,24,4,sounds/dice_0,630,0,OK,dice,<invalid>,1927
4622cb5bf78627,25,4,sounds/dice_60,630,0,OK,tice,<invalid>,1794
4622cb5bf78627,26,4,sounds/dice_0,630,0,OK,dice,<invalid>,1936
4622cb5bf78627,27,4,sounds/dice_80,630,5,OK,tice,<invalid>,1893
4622cb5bf78627,28,4,sounds/dice_40,630,5,OK,tice,<invalid>,1939
4622cb5bf78627,29,4,sounds/dice_0,630,0,OK,dice,<invalid>,1851
4622cb5bf78627,30,4,sounds/dice_40,630,5,OK,tice,<invalid>,1966
4622cb5bf78627,31,4,sounds/dice_80,630,0,OK,tice,<invalid>,1874
4622cb5bf78627,32,4,sounds/dice_60,630,5,OK,tice,<invalid>,1765
4622cb5bf78627,33,4,sounds/dice_80,630,0,OK,tice,<invalid>,1885
4622cb5bf78627,34,4,sounds/dice_20,630,5,OK,tice,<invalid>,1809
4622cb5bf78627,35,4,sounds/dice_20,630,0,OK,tice,<invalid>,1776
4622cb5bf78627,36,4,sounds/dice_0,630,5,OK,dice,<invalid>,1960
4622cb5bf78627,37,4,sounds/dice_20,630,0,OK,dice,<invalid>,2047
4622cb5bf78627,38,4,sounds/dice_20,630,0,OK,tice,<invalid>,1906
4622cb5bf78627,39,4,sounds/dice_40,630,5,OK,tice,<invalid>,1822
4622cb5bf78627,40,4,sounds/dice_20,630,0,OK,dice,<invalid>,1833
4622cb5bf78627,41,4,sounds/dice_60,630,5,OK,tice,<invalid>,2038
4622cb5bf78627,42,4,sounds/dice_80,630,5,OK,tice,<invalid>,1877
4622cb5bf78627,43,4,sounds/dice_20,630,0,OK,dice,<invalid>,2033
4622cb5bf78627,44,4,sounds/dice_0,630,5,OK,dice,<invalid>,1943
4622cb5bf78627,45,4,sounds/dice_40,630,5,OK,tice,<invalid>,1779
4622cb5bf78627,46,4,sounds/dice_80,630,5,OK,tice,<invalid>,2160
4622cb5bf78627,47,4,sounds/dice_40,630,0,OK,tice,<invalid>,1911
4622cb5bf78627,48,4,sounds/dice_20,630,0,OK,tice,<invalid>,1884
4622cb5bf78627,49,4,sounds/dice_80,630,0,OK,tice,<invalid>,2241
3622cca948dbb0,0,3,sounds/type_40,570,1880,slow_response,type,<invalid>,27570
3622cca948dbb0,1,3,sounds/type_80,569,715,slow_response,type,<invalid>,41716
3622cca948dbb0,2,3,sounds/type_20,569,885,slow_response,dype,<invalid>,16866
3622cca948dbb0,3,3,sounds/type_60,568,775,slow_response,dype,<invalid>,4753
3622cca948dbb0,4,3,sounds/type_0,569,4155,incorrect_response,type,<invalid>,1417
3622cca948dbb0,5,3,sounds/type_40,570,20,OK,dype,<invalid>,1409
3622cca948dbb0,7,3,sounds/type_40,570,10,OK,type,<invalid>,855
3622cca948dbb0,6,3,sounds/type_80,569,20,OK,type,<invalid>,656
3622cca948dbb0,8,3,sounds/type_60,568,10,OK,dype,<invalid>,1093
3622cca948dbb0,9,3,sounds/type_20,569,15,OK,type,<invalid>,958
3622cca948dbb0,10,3,sounds/type_80,569,15,OK,type,<invalid>,1244
3622cca948dbb0,11,3,sounds/type_20,569,10,OK,dype,<invalid>,1008
3622cca948dbb0,12,3,sounds/type_60,568,10,OK,type,<invalid>,930
3622cca948dbb0,13,3,sounds/type_80,569,15,incorrect_response,dype,<invalid>,716
3622cca948dbb0,14,3,sounds/type_0,569,20,OK,dype,<invalid>,1044
3622cca948dbb0,15,3,sounds/type_20,569,10,OK,type,<invalid>,1460
3622cca948dbb0,16,3,sounds/type_20,569,15,OK,dype,<invalid>,1341
3622cca948dbb0,17,3,sounds/type_20,569,15,OK,type,<invalid>,1208
3622cca948dbb0,18,3,sounds/type_80,569,15,incorrect_response,dype,<invalid>,997
3622cca948dbb0,19,3,sounds/type_60,568,25,OK,type,<invalid>,840
3622cca948dbb0,20,3,sounds/type_20,569,5,OK,type,<invalid>,761
3622cca948dbb0,21,3,sounds/type_40,570,30,OK,dype,<invalid>,1019
3622cca948dbb0,22,3,sounds/type_80,569,20,OK,type,<invalid>,658
3622cca948dbb0,23,3,sounds/type_0,569,10,OK,dype,<invalid>,728
3622cca948dbb0,24,3,sounds/type_60,568,10,OK,dype,<invalid>,854
3622cca948dbb0,25,3,sounds/type_40,570,10,OK,dype,<invalid>,849
3622cca948dbb0,26,3,sounds/type_40,570,15,OK,type,<invalid>,553
3622cca948dbb0,27,3,sounds/type_60,568,10,OK,type,<invalid>,642
3622cca948dbb0,28,3,sounds/type_40,570,15,OK,dype,<invalid>,552
3622cca948dbb0,29,3,sounds/type_60,568,20,OK,dype,<invalid>,587
3622cca948dbb0,30,3,sounds/type_40,570,10,OK,dype,<invalid>,523
3622cca948dbb0,31,3,sounds/type_80,569,20,incorrect_response,dype,<invalid>,461
3622cca948dbb0,32,3,sounds/type_60,568,10,OK,type,<invalid>,469
3622cca948dbb0,33,3,sounds/type_0,569,15,incorrect_response,type,<invalid>,573
3622cca948dbb0,34,3,sounds/type_20,569,25,OK,type,<invalid>,1162
3622cca948dbb0,35,3,sounds/type_80,569,10,incorrect_response,dype,<invalid>,714
3622cca948dbb0,36,3,sounds/type_0,569,5,incorrect_response,type,<invalid>,1721
3622cca948dbb0,37,3,sounds/type_0,569,15,OK,dype,<invalid>,1246
3622cca948dbb0,38,3,sounds/type_0,569,10,OK,dype,<invalid>,1274
3622cca948dbb0,39,3,sounds/type_20,569,10,OK,type,<invalid>,780
3622cca948dbb0,40,3,sounds/type_20,569,15,OK,type,<invalid>,1160
3622cca948dbb0,41,3,sounds/type_80,569,15,OK,type,<invalid>,1148
3622cca948dbb0,42,3,sounds/type_0,569,10,OK,dype,<invalid>,591
3622cca948dbb0,43,3,sounds/type_40,570,20,OK,dype,<invalid>,1178
3622cca948dbb0,44,3,sounds/type_60,568,25,OK,type,<invalid>,1291
3622cca948dbb0,45,3,sounds/type_60,568,15,OK,dype,<invalid>,1232
3622cca948dbb0,46,3,sounds/type_0,569,10,incorrect_response,type,<invalid>,1651
3622cca948dbb0,47,3,sounds/type_0,569,20,OK,dype,<invalid>,967
3622cca948dbb0,48,3,sounds/type_40,570,10,OK,dype,<invalid>,694
3622cca948dbb0,49,3,sounds/type_80,569,10,OK,type,<invalid>,901
3622cca948dbb0,0,3,sounds/dice_60,630,690,slow_response,tice,<invalid>,3893
3622cca948dbb0,1,3,sounds/dice_20,630,515,OK,dice,<invalid>,900
3622cca948dbb0,2,3,sounds/dice_0,630,490,OK,dice,<invalid>,873
3622cca948dbb0,3,3,sounds/dice_60,630,25,OK,tice,<invalid>,835
3622cca948dbb0,4,3,sounds/dice_80,630,510,OK,tice,<invalid>,671
3622cca948dbb0,5,3,sounds/dice_60,630,15,OK,tice,<invalid>,819
3622ccbdccc9fe,0,3,sounds/type_60,568,355,slow_response,type,<invalid>,3309
3622cca948dbb0,6,3,sounds/dice_40,630,490,OK,tice,<invalid>,662
3622cca948dbb0,7,3,sounds/dice_60,630,20,OK,tice,<invalid>,628
3622ccbdccc9fe,1,3,sounds/type_0,569,180,OK,dype,<invalid>,1449
3622cca948dbb0,8,3,sounds/dice_40,630,20,OK,tice,<invalid>,515
3622ccbdccc9fe,2,3,sounds/type_60,568,10,OK,type,<invalid>,1169
3622cca948dbb0,9,3,sounds/dice_20,630,10,OK,tice,<invalid>,435
3622ccbdccc9fe,3,3,sounds/type_20,569,130,OK,dype,<invalid>,815
3622cca948dbb0,10,3,sounds/dice_0,630,10,OK,dice,<invalid>,758
3622ccbdccc9fe,4,3,sounds/type_80,569,140,OK,type,<invalid>,601
3622cca948dbb0,11,3,sounds/dice_60,630,10,OK,dice,<invalid>,659
3622ccbdccc9fe,5,3,sounds/type_80,569,10,OK,type,<invalid>,638
3622cca948dbb0,12,3,sounds/dice_80,630,10,OK,tice,<invalid>,406
3622ccbdccc9fe,6,3,sounds/type_20,569,10,OK,dype,<invalid>,967
3622cca948dbb0,13,3,sounds/dice_80,630,20,incorrect_response,dice,<invalid>,894
3622ccbdccc9fe,7,3,sounds/type_80,569,10,OK,type,<invalid>,784
3622cca948dbb0,14,3,sounds/dice_60,630,10,OK,tice,<invalid>,456
3622ccbdccc9fe,8,3,sounds/type_60,568,10,OK,type,<invalid>,662
3622cca948dbb0,15,3,sounds/dice_0,630,10,incorrect_response,tice,<invalid>,379
3622ccbdccc9fe,9,3,sounds/type_60,568,10,OK,type,<invalid>,598
3622cca948dbb0,16,3,sounds/dice_0,630,15,OK,dice,<invalid>,537
3622ccbdccc9fe,10,3,sounds/type_20,569,10,OK,dype,<invalid>,775
3622cca948dbb0,17,3,sounds/dice_0,630,15,incorrect_response,tice,<invalid>,790
3622cca948dbb0,18,3,sounds/dice_40,630,30,OK,dice,<invalid>,376
3622ccbdccc9fe,11,3,sounds/type_0,569,15,OK,dype,<invalid>,766
3622cca948dbb0,19,3,sounds/dice_80,630,5,OK,tice,<invalid>,776
3622ccbdccc9fe,12,3,sounds/type_60,568,10,OK,type,<invalid>,647
3622cca948dbb0,20,3,sounds/dice_60,630,10,OK,dice,<invalid>,697
3622ccbdccc9fe,13,3,sounds/type_80,569,10,OK,type,<invalid>,743
3622ccbdccc9fe,14,3,sounds/type_0,569,10,OK,dype,<invalid>,624
3622cca948dbb0,21,3,sounds/dice_80,630,10,OK,tice,<invalid>,715
3622cca948dbb0,22,3,sounds/dice_60,630,10,OK,tice,<invalid>,639
3622ccbdccc9fe,15,3,sounds/type_40,570,140,OK,type,<invalid>,613
3622cca948dbb0,23,3,sounds/dice_20,630,30,OK,tice,<invalid>,447
3622ccbdccc9fe,16,3,sounds/type_40,570,10,OK,type,<invalid>,611
3622cca948dbb0,24,3,sounds/dice_80,630,10,incorrect_response,dice,<invalid>,617
3622ccbdccc9fe,17,3,sounds/type_40,570,5,OK,type,<invalid>,601
3622ccbdccc9fe,18,3,sounds/type_60,568,10,OK,type,<invalid>,552
3622cca948dbb0,25,3,sounds/dice_40,630,15,OK,tice,<invalid>,1167
3622ccbdccc9fe,19,3,sounds/type_20,569,10,OK,dype,<invalid>,575
3622cca948dbb0,26,3,sounds/dice_0,630,15,incorrect_response,tice,<invalid>,585
3622ccbdccc9fe,20,3,sounds/type_0,569,10,OK,dype,<invalid>,621
3622cca948dbb0,27,3,sounds/dice_20,630,15,OK,dice,<invalid>,548
3622ccbdccc9fe,21,3,sounds/type_60,568,10,OK,type,<invalid>,560
3622cca948dbb0,28,3,sounds/dice_20,630,10,OK,tice,<invalid>,924
3622ccbdccc9fe,22,3,sounds/type_60,568,10,OK,type,<invalid>,545
3622cca948dbb0,29,3,sounds/dice_80,630,10,incorrect_response,dice,<invalid>,653
3622ccbdccc9fe,23,3,sounds/type_0,569,15,OK,dype,<invalid>,601
3622cca948dbb0,30,3,sounds/dice_0,630,25,incorrect_response,tice,<invalid>,381
3622ccbdccc9fe,24,3,sounds/type_0,569,10,OK,dype,<invalid>,683
3622cca948dbb0,31,3,sounds/dice_20,630,10,OK,dice,<invalid>,535
3622ccbdccc9fe,25,3,sounds/type_0,569,10,OK,dype,<invalid>,601
3622cca948dbb0,32,3,sounds/dice_20,630,20,OK,tice,<invalid>,1100
3622ccbdccc9fe,26,3,sounds/type_60,568,15,OK,type,<invalid>,487
3622cca948dbb0,33,3,sounds/dice_0,630,10,incorrect_response,tice,<invalid>,677
3622ccbdccc9fe,27,3,sounds/type_0,569,10,OK,dype,<invalid>,497
3622cca948dbb0,34,3,sounds/dice_40,630,30,OK,tice,<invalid>,910
3622ccbdccc9fe,28,3,sounds/type_20,569,10,OK,dype,<invalid>,437
3622cca948dbb0,35,3,sounds/dice_20,630,10,OK,tice,<invalid>,716
3622ccbdccc9fe,29,3,sounds/type_40,570,25,OK,dype,<invalid>,704
3622cca948dbb0,36,3,sounds/dice_80,630,10,incorrect_response,dice,<invalid>,493
3622ccbdccc9fe,30,3,sounds/type_40,570,10,OK,type,<invalid>,616
3622cca948dbb0,37,3,sounds/dice_60,630,30,OK,tice,<invalid>,416
3622ccbdccc9fe,31,3,sounds/type_40,570,10,OK,type,<invalid>,857
3622cca948dbb0,38,3,sounds/dice_20,630,20,OK,tice,<invalid>,381
3622ccbdccc9fe,32,3,sounds/type_80,569,25,OK,type,<invalid>,744
3622cca948dbb0,39,3,sounds/dice_40,630,10,OK,tice,<invalid>,360
3622ccbdccc9fe,33,3,sounds/type_0,569,10,OK,dype,<invalid>,552
3622cca948dbb0,40,3,sounds/dice_80,630,20,incorrect_response,dice,<invalid>,464
3622ccbdccc9fe,34,3,sounds/type_80,569,10,OK,type,<invalid>,654
3622cca948dbb0,41,3,sounds/dice_0,630,25,incorrect_response,tice,<invalid>,318
3622ccbdccc9fe,35,3,sounds/type_0,569,10,OK,dype,<invalid>,601
3622cca948dbb0,42,3,sounds/dice_60,630,10,OK,dice,<invalid>,481
3622ccbdccc9fe,36,3,sounds/type_60,568,10,OK,type,<invalid>,432
3622cca948dbb0,43,3,sounds/dice_80,630,15,incorrect_response,dice,<invalid>,554
3622ccbdccc9fe,37,3,sounds/type_20,569,10,OK,dype,<invalid>,607
3622cca948dbb0,44,3,sounds/dice_20,630,10,OK,tice,<invalid>,397
3622ccbdccc9fe,38,3,sounds/type_20,569,15,OK,dype,<invalid>,641
3622cca948dbb0,45,3,sounds/dice_40,630,20,OK,tice,<invalid>,440
3622ccbdccc9fe,39,3,sounds/type_20,569,10,OK,dype,<invalid>,832
3622cca948dbb0,46,3,sounds/dice_40,630,15,OK,dice,<invalid>,630
3622ccbdccc9fe,40,3,sounds/type_40,570,25,OK,type,<invalid>,586
3622cca948dbb0,47,3,sounds/dice_40,630,15,OK,tice,<invalid>,569
3622cca948dbb0,48,3,sounds/dice_40,630,10,OK,tice,<invalid>,421
3622ccbdccc9fe,41,3,sounds/type_40,570,10,OK,type,<invalid>,624
3622cca948dbb0,49,3,sounds/dice_0,630,15,incorrect_response,tice,<invalid>,356
3622ccbdccc9fe,42,3,sounds/type_40,570,15,OK,type,<invalid>,600
3622ccbdccc9fe,43,3,sounds/type_80,569,10,OK,type,<invalid>,591
3622ccbdccc9fe,44,3,sounds/type_80,569,15,OK,type,<invalid>,653
3622ccbdccc9fe,45,3,sounds/type_80,569,10,OK,type,<invalid>,678
3622ccbdccc9fe,46,3,sounds/type_80,569,15,OK,type,<invalid>,560
3622ccbdccc9fe,47,3,sounds/type_40,570,10,OK,type,<invalid>,579
3622ccbdccc9fe,48,3,sounds/type_20,569,5,OK,type,<invalid>,798
3622ccbdccc9fe,49,3,sounds/type_20,569,5,OK,type,<invalid>,800
3622ccbdccc9fe,0,3,sounds/dice_0,630,140,OK,dice,<invalid>,1607
3622ccbdccc9fe,1,3,sounds/dice_60,630,120,OK,tice,<invalid>,738
3622ccbdccc9fe,2,3,sounds/dice_80,630,130,OK,tice,<invalid>,578
3622ccbdccc9fe,3,3,sounds/dice_40,630,125,OK,tice,<invalid>,483
3622ccbdccc9fe,4,3,sounds/dice_40,630,10,OK,tice,<invalid>,568
3622ccbdccc9fe,5,3,sounds/dice_0,630,10,OK,dice,<invalid>,552
3622ccbdccc9fe,6,3,sounds/dice_60,630,10,OK,tice,<invalid>,609
3622ccbdccc9fe,7,3,sounds/dice_40,630,10,OK,tice,<invalid>,549
3622ccbdccc9fe,8,3,sounds/dice_80,630,10,OK,tice,<invalid>,532
3622ccbdccc9fe,9,3,sounds/dice_20,630,130,OK,tice,<invalid>,476
3622ccbdccc9fe,10,3,sounds/dice_60,630,15,OK,tice,<invalid>,594
3622ccbdccc9fe,11,3,sounds/dice_40,630,10,OK,tice,<invalid>,511
3622ccbdccc9fe,12,3,sounds/dice_20,630,10,OK,dice,<invalid>,555
3622ccbdccc9fe,13,3,sounds/dice_40,630,10,OK,tice,<invalid>,583
3622ccbdccc9fe,14,3,sounds/dice_80,630,10,OK,tice,<invalid>,682
